transcation_id,customer_id,Impression_viewed
21518,406407,6/28/2022
21519,406407,6/7/2022
21520,406407,6/24/2022
21521,406407,6/7/2022
21522,406407,6/19/2022
21523,406407,6/25/2022
21524,406407,6/17/2022
21525,406407,6/27/2022
21526,406407,6/29/2022
21527,406407,6/12/2022
21528,406407,6/17/2022
21529,406407,6/21/2022
21530,406407,6/10/2022
21531,406407,7/1/2022
21532,406407,6/17/2022
21533,86259,6/28/2022
21534,86259,6/20/2022
21535,86259,6/10/2022
21536,86259,6/20/2022
21537,86259,6/19/2022
21538,86259,7/1/2022
21539,86259,6/18/2022
21540,86259,6/8/2022
21541,86259,6/24/2022
21542,86259,6/21/2022
21543,86259,6/26/2022
21544,86259,6/2/2022
21545,86259,6/5/2022
21546,314132,6/26/2022
21547,314132,6/24/2022
21548,314132,6/20/2022
21549,314132,6/12/2022
21550,314132,6/22/2022
21551,314132,6/12/2022
21552,314132,6/14/2022
21553,314132,6/18/2022
21554,314132,6/3/2022
21555,314132,6/9/2022
21556,314132,6/11/2022
21557,314132,6/8/2022
21558,314132,6/6/2022
21559,314132,6/3/2022
21560,314132,6/3/2022
21561,314132,6/5/2022
21562,314132,6/22/2022
21563,336130,6/11/2022
21564,336130,6/24/2022
21565,336130,6/6/2022
21566,336130,6/5/2022
21567,336130,6/17/2022
21568,336130,6/19/2022
21569,336130,6/22/2022
21570,336130,6/18/2022
21571,336130,6/11/2022
21572,336130,6/23/2022
21573,336130,6/14/2022
21574,336130,6/26/2022
21575,336130,6/24/2022
21576,336130,6/20/2022
21577,42715,6/29/2022
21578,42715,6/13/2022
21579,42715,6/13/2022
21580,42715,6/21/2022
21581,42715,6/4/2022
21582,42715,6/4/2022
21583,42715,6/3/2022
21584,42715,6/27/2022
21585,42715,6/13/2022
21586,42715,6/6/2022
21587,42715,6/30/2022
21588,42715,6/4/2022
21589,42715,6/18/2022
21590,42715,6/9/2022
21591,42715,6/25/2022
21592,487362,6/27/2022
21593,487362,6/30/2022
21594,487362,6/13/2022
21595,487362,6/6/2022
21596,487362,6/29/2022
21597,487362,6/1/2022
21598,487362,6/12/2022
21599,487362,6/7/2022
21600,487362,6/30/2022
21601,487362,6/19/2022
21602,487362,6/12/2022
21603,438385,7/1/2022
21604,438385,6/4/2022
21605,438385,6/14/2022
21606,438385,6/14/2022
21607,438385,6/21/2022
21608,438385,6/4/2022
21609,438385,6/27/2022
21610,438385,6/25/2022
21611,438385,6/18/2022
21612,438385,6/24/2022
21613,438385,6/30/2022
21614,438385,6/29/2022
21615,391169,6/14/2022
21616,391169,6/18/2022
21617,391169,6/17/2022
21618,391169,6/6/2022
21619,391169,6/3/2022
21620,391169,6/26/2022
21621,391169,6/8/2022
21622,391169,6/13/2022
21623,391169,7/1/2022
21624,391169,6/27/2022
21625,391169,6/25/2022
21626,391169,6/8/2022
21627,391169,6/23/2022
21628,391169,6/28/2022
21629,391169,6/19/2022
21630,391169,6/27/2022
21631,391169,6/22/2022
21632,49622,6/26/2022
21633,49622,6/19/2022
21634,49622,6/21/2022
21635,49622,6/12/2022
21636,49622,6/2/2022
21637,49622,6/12/2022
21638,49622,6/8/2022
21639,49622,6/17/2022
21640,49622,6/12/2022
21641,49622,6/24/2022
21642,49622,6/19/2022
21643,49622,7/1/2022
21644,446001,6/23/2022
21645,446001,6/26/2022
21646,446001,6/26/2022
21647,446001,6/24/2022
21648,446001,6/17/2022
21649,446001,6/25/2022
21650,446001,6/5/2022
21651,446001,7/1/2022
21652,446001,6/3/2022
21653,446001,6/23/2022
21654,446001,6/19/2022
21655,446001,6/21/2022
21656,446001,6/28/2022
21657,446001,6/6/2022
21658,126954,6/12/2022
21659,126954,6/18/2022
21660,126954,6/10/2022
21661,126954,6/2/2022
21662,126954,6/16/2022
21663,67587,6/5/2022
21664,67587,6/11/2022
21665,67587,6/23/2022
21666,67587,6/27/2022
21667,67587,6/25/2022
21668,67587,6/18/2022
21669,302461,6/17/2022
21670,302461,6/27/2022
21671,302461,6/11/2022
21672,302461,6/14/2022
21673,302461,6/14/2022
21674,302461,6/22/2022
21675,302461,6/17/2022
21676,302461,6/29/2022
21677,302461,6/16/2022
21678,302461,6/21/2022
21679,302461,6/25/2022
21680,302461,6/11/2022
21681,302461,6/26/2022
21682,302461,6/30/2022
21683,189072,6/30/2022
21684,402774,6/22/2022
21685,402774,6/3/2022
21686,231330,6/21/2022
21687,231330,6/12/2022
21688,231330,6/5/2022
21689,231330,6/26/2022
21690,231330,6/22/2022
21691,231330,6/10/2022
21692,231330,6/22/2022
21693,231330,6/1/2022
21694,231330,6/26/2022
21695,231330,6/23/2022
21696,231330,6/26/2022
21697,231330,6/12/2022
21698,322437,6/12/2022
21699,322437,6/7/2022
21700,354574,6/8/2022
21701,354574,7/1/2022
21702,354574,6/6/2022
21703,354574,6/25/2022
21704,354574,6/5/2022
21705,354574,6/22/2022
21706,354574,6/17/2022
21707,354574,6/5/2022
21708,354574,6/23/2022
21709,354574,6/4/2022
21710,354574,6/22/2022
21711,354574,6/16/2022
21712,354574,6/6/2022
21713,481684,6/30/2022
21714,481684,6/16/2022
21715,481684,6/26/2022
21716,481684,6/20/2022
21717,481684,6/13/2022
21718,481684,6/4/2022
21719,481684,7/1/2022
21720,481684,6/2/2022
21721,481684,6/2/2022
21722,481684,6/26/2022
21723,481684,6/13/2022
21724,275336,6/3/2022
21725,275336,6/3/2022
21726,275336,6/2/2022
21727,275336,6/27/2022
21728,275336,6/9/2022
21729,275336,6/30/2022
21730,275336,6/25/2022
21731,275336,6/21/2022
21732,275336,6/24/2022
21733,275336,6/16/2022
21734,275336,6/4/2022
21735,275336,6/13/2022
21736,275336,6/22/2022
21737,13898,6/18/2022
21738,13898,6/11/2022
21739,13898,6/20/2022
21740,13898,6/15/2022
21741,13898,6/14/2022
21742,13898,6/4/2022
21743,13898,6/4/2022
21744,13898,6/8/2022
21745,13898,6/19/2022
21746,13898,6/24/2022
21747,13898,6/24/2022
21748,13898,6/18/2022
21749,13898,6/22/2022
21750,319075,6/8/2022
21751,319075,6/6/2022
21752,319075,6/19/2022
21753,319075,6/22/2022
21754,319075,6/27/2022
21755,319075,6/15/2022
21756,319075,6/22/2022
21757,319075,6/23/2022
21758,319075,6/13/2022
21759,319075,6/21/2022
21760,319075,6/10/2022
21761,319075,6/18/2022
21762,319075,6/11/2022
21763,319075,6/5/2022
21764,319075,6/9/2022
21765,453815,6/4/2022
21766,453815,7/1/2022
21767,453815,6/1/2022
21768,453815,6/2/2022
21769,453815,6/27/2022
21770,453815,6/13/2022
21771,453815,6/25/2022
21772,453815,6/19/2022
21773,453815,6/5/2022
21774,453815,6/12/2022
21775,453815,6/25/2022
21776,453815,6/18/2022
21777,453815,6/19/2022
21778,16218,6/24/2022
21779,16218,6/21/2022
21780,16218,6/21/2022
21781,210637,6/17/2022
21782,210637,6/4/2022
21783,210637,6/8/2022
21784,38454,6/19/2022
21785,38454,6/24/2022
21786,38454,6/13/2022
21787,38454,6/15/2022
21788,38454,6/27/2022
21789,38454,6/8/2022
21790,38454,6/15/2022
21791,38454,6/23/2022
21792,38454,6/8/2022
21793,38454,6/28/2022
21794,38454,6/18/2022
21795,38454,6/25/2022
21796,38454,6/4/2022
21797,38454,6/19/2022
21798,340693,6/26/2022
21799,340693,6/6/2022
21800,340693,6/30/2022
21801,340693,6/21/2022
21802,340693,6/8/2022
21803,340693,6/12/2022
21804,340693,6/16/2022
21805,340693,6/13/2022
21806,340693,6/7/2022
21807,340693,6/13/2022
21808,340693,7/1/2022
21809,340693,6/4/2022
21810,340693,6/28/2022
21811,340693,6/29/2022
21812,340693,6/12/2022
21813,340693,6/13/2022
21814,340693,6/6/2022
21815,340693,6/8/2022
21816,192548,6/28/2022
21817,192548,6/5/2022
21818,192548,6/21/2022
21819,192548,6/12/2022
21820,192548,6/29/2022
21821,192548,6/17/2022
21822,192548,6/24/2022
21823,192548,6/9/2022
21824,192548,6/2/2022
21825,192548,6/21/2022
21826,192548,6/22/2022
21827,192548,6/27/2022
21828,192548,6/26/2022
21829,192548,6/17/2022
21830,192548,6/22/2022
21831,192548,6/23/2022
21832,71501,6/22/2022
21833,71501,6/16/2022
21834,488941,6/2/2022
21835,488941,6/19/2022
21836,488941,6/7/2022
21837,488941,6/9/2022
21838,488941,6/21/2022
21839,488941,6/4/2022
21840,488941,6/24/2022
21841,488941,6/29/2022
21842,488941,6/28/2022
21843,488941,6/11/2022
21844,488941,6/15/2022
21845,488941,6/28/2022
21846,488941,6/13/2022
21847,488941,6/13/2022
21848,488941,6/11/2022
21849,488941,6/21/2022
21850,488941,6/14/2022
21851,488941,6/14/2022
21852,488941,6/12/2022
21853,488941,6/14/2022
21854,111301,6/24/2022
21855,111301,6/27/2022
21856,111301,6/17/2022
21857,111301,6/17/2022
21858,111301,6/27/2022
21859,111301,6/26/2022
21860,111301,6/5/2022
21861,111301,6/30/2022
21862,111301,6/27/2022
21863,111301,6/23/2022
21864,111301,6/21/2022
21865,111301,6/8/2022
21866,111301,6/3/2022
21867,111301,6/28/2022
21868,111301,6/16/2022
21869,111301,6/7/2022
21870,111301,6/22/2022
21871,111301,6/13/2022
21872,111301,6/7/2022
21873,111301,6/27/2022
21874,170112,7/1/2022
21875,170112,6/28/2022
21876,170112,6/17/2022
21877,170112,6/15/2022
21878,170112,6/7/2022
21879,170112,6/9/2022
21880,170112,6/17/2022
21881,170112,6/25/2022
21882,170112,6/1/2022
21883,170112,6/9/2022
21884,170112,6/25/2022
21885,170112,6/27/2022
21886,170112,6/22/2022
21887,170112,6/6/2022
21888,170112,6/21/2022
21889,170112,6/6/2022
21890,170112,6/11/2022
21891,170112,6/17/2022
21892,170112,6/24/2022
21893,170112,6/10/2022
21894,245971,6/23/2022
21895,245971,6/30/2022
21896,245971,6/28/2022
21897,245971,6/21/2022
21898,245971,6/15/2022
21899,245971,6/24/2022
21900,322800,6/7/2022
21901,322800,6/1/2022
21902,322800,6/6/2022
21903,322800,6/21/2022
21904,322800,6/5/2022
21905,322800,6/13/2022
21906,322800,6/26/2022
21907,322800,6/20/2022
21908,322800,6/12/2022
21909,322800,6/20/2022
21910,322800,6/10/2022
21911,322800,6/9/2022
21912,322800,6/7/2022
21913,211647,6/27/2022
21914,211647,6/13/2022
21915,211647,7/1/2022
21916,211647,6/14/2022
21917,211647,6/12/2022
21918,211647,6/13/2022
21919,211647,6/3/2022
21920,211647,6/13/2022
21921,211647,6/12/2022
21922,155784,6/21/2022
21923,155784,6/15/2022
21924,155784,6/27/2022
21925,155784,6/30/2022
21926,155784,6/21/2022
21927,155784,6/6/2022
21928,155784,6/24/2022
21929,155784,6/29/2022
21930,155784,6/15/2022
21931,155784,6/20/2022
21932,155784,6/8/2022
21933,155784,7/1/2022
21934,155784,6/21/2022
21935,155784,6/12/2022
21936,155784,6/10/2022
21937,155784,6/27/2022
21938,155784,6/27/2022
21939,488175,6/25/2022
21940,488175,6/11/2022
21941,488175,6/4/2022
21942,488175,6/15/2022
21943,488175,7/1/2022
21944,488175,6/10/2022
21945,488175,6/11/2022
21946,488175,6/8/2022
21947,488175,6/27/2022
21948,488175,6/4/2022
21949,488175,6/16/2022
21950,488175,6/28/2022
21951,488175,6/19/2022
21952,295918,6/10/2022
21953,295918,6/14/2022
21954,295918,6/19/2022
21955,295918,6/12/2022
21956,103864,6/6/2022
21957,103864,6/10/2022
21958,103864,6/29/2022
21959,480676,6/28/2022
21960,480676,6/19/2022
21961,480676,6/13/2022
21962,480676,6/19/2022
21963,480676,6/2/2022
21964,480676,6/21/2022
21965,480676,6/21/2022
21966,480676,6/21/2022
21967,480676,6/20/2022
21968,480676,6/5/2022
21969,480676,6/24/2022
21970,480676,6/27/2022
21971,480676,6/19/2022
21972,480676,6/4/2022
21973,480676,6/25/2022
21974,480676,6/15/2022
21975,480676,6/24/2022
21976,285897,6/30/2022
21977,285897,6/29/2022
21978,285897,6/11/2022
21979,285897,6/22/2022
21980,285897,6/5/2022
21981,285897,6/8/2022
21982,285897,6/19/2022
21983,285897,6/17/2022
21984,285897,6/14/2022
21985,285897,6/7/2022
21986,285897,6/1/2022
21987,285897,6/27/2022
21988,285897,6/27/2022
21989,285897,6/14/2022
21990,285897,6/17/2022
21991,291644,6/27/2022
21992,291644,6/21/2022
21993,291644,6/30/2022
21994,291644,6/5/2022
21995,291644,6/1/2022
21996,291644,7/1/2022
21997,291644,6/23/2022
21998,291644,6/9/2022
21999,291644,6/3/2022
22000,291644,6/2/2022
22001,291644,6/24/2022
22002,291644,6/27/2022
22003,291644,6/2/2022
22004,291644,6/30/2022
22005,291644,6/3/2022
22006,291644,7/1/2022
22007,291644,6/30/2022
22008,291644,6/2/2022
22009,335599,6/27/2022
22010,40938,6/17/2022
22011,40938,6/20/2022
22012,40938,6/6/2022
22013,40938,6/25/2022
22014,40938,6/5/2022
22015,40938,6/17/2022
22016,40938,6/12/2022
22017,40938,6/29/2022
22018,40938,6/10/2022
22019,40938,6/24/2022
22020,40938,6/18/2022
22021,274877,6/27/2022
22022,274877,6/27/2022
22023,274877,6/15/2022
22024,274877,6/18/2022
22025,274877,6/18/2022
22026,274877,6/17/2022
22027,274877,6/23/2022
22028,274877,6/6/2022
22029,274877,6/20/2022
22030,274877,6/25/2022
22031,274877,6/15/2022
22032,274877,6/18/2022
22033,135774,6/30/2022
22034,135774,6/16/2022
22035,135774,6/1/2022
22036,135774,6/25/2022
22037,135774,6/22/2022
22038,135774,6/22/2022
22039,135774,6/15/2022
22040,135774,6/20/2022
22041,135774,6/25/2022
22042,233315,6/26/2022
22043,233315,6/5/2022
22044,233315,6/21/2022
22045,233315,6/14/2022
22046,3423,6/27/2022
22047,3423,6/30/2022
22048,3423,6/22/2022
22049,3423,6/23/2022
22050,3423,6/9/2022
22051,3423,6/20/2022
22052,3423,6/29/2022
22053,3423,6/29/2022
22054,3423,6/19/2022
22055,3423,6/10/2022
22056,3423,6/17/2022
22057,3423,6/21/2022
22058,3423,6/27/2022
22059,3423,6/20/2022
22060,3423,6/21/2022
22061,3423,6/25/2022
22062,266306,6/22/2022
22063,266306,6/8/2022
22064,266306,6/11/2022
22065,201160,6/25/2022
22066,201160,6/2/2022
22067,201160,6/7/2022
22068,303776,6/30/2022
22069,303776,6/25/2022
22070,303776,6/11/2022
22071,303776,6/7/2022
22072,303776,6/9/2022
22073,303776,6/16/2022
22074,303776,6/28/2022
22075,303776,6/16/2022
22076,462435,6/21/2022
22077,462435,6/14/2022
22078,462435,6/13/2022
22079,462435,6/30/2022
22080,462435,6/10/2022
22081,241244,6/21/2022
22082,241244,6/7/2022
22083,241244,6/11/2022
22084,241244,6/11/2022
22085,241244,6/30/2022
22086,241244,6/8/2022
22087,241244,6/27/2022
22088,241244,6/21/2022
22089,241244,6/12/2022
22090,241244,6/14/2022
22091,241244,6/22/2022
22092,241244,6/7/2022
22093,241244,6/12/2022
22094,241244,6/22/2022
22095,241244,6/23/2022
22096,157490,6/7/2022
22097,157490,6/21/2022
22098,157490,6/18/2022
22099,157490,6/12/2022
22100,291178,6/27/2022
22101,252634,6/19/2022
22102,252634,6/11/2022
22103,252634,6/22/2022
22104,252634,6/28/2022
22105,111573,6/2/2022
22106,111573,6/22/2022
22107,111573,6/30/2022
22108,111573,6/12/2022
22109,111573,6/23/2022
22110,111573,6/18/2022
22111,111573,6/10/2022
22112,111573,6/29/2022
22113,174513,6/12/2022
22114,174513,6/3/2022
22115,174513,6/25/2022
22116,174513,6/20/2022
22117,174513,6/23/2022
22118,174513,6/8/2022
22119,231563,6/8/2022
22120,231563,6/29/2022
22121,231563,6/16/2022
22122,231563,6/27/2022
22123,231563,6/7/2022
22124,231563,6/4/2022
22125,231563,6/22/2022
22126,231563,6/13/2022
22127,231563,6/7/2022
22128,231563,6/27/2022
22129,231563,7/1/2022
22130,231563,6/26/2022
22131,231563,6/22/2022
22132,483247,6/5/2022
22133,483247,6/12/2022
22134,483247,6/3/2022
22135,483247,6/24/2022
22136,483247,6/15/2022
22137,483247,6/5/2022
22138,483247,6/29/2022
22139,483247,6/23/2022
22140,483247,6/24/2022
22141,483247,6/14/2022
22142,483247,6/12/2022
22143,483247,6/21/2022
22144,483247,6/29/2022
22145,483247,6/18/2022
22146,483247,6/20/2022
22147,368205,6/12/2022
22148,368205,6/17/2022
22149,368205,6/9/2022
22150,368205,6/16/2022
22151,368205,6/26/2022
22152,368205,6/19/2022
22153,368205,6/26/2022
22154,368205,6/27/2022
22155,368205,6/24/2022
22156,368205,6/20/2022
22157,368205,6/20/2022
22158,368205,6/6/2022
22159,368205,6/2/2022
22160,74016,6/23/2022
22161,74016,6/21/2022
22162,74016,6/19/2022
22163,74016,6/27/2022
22164,74016,6/1/2022
22165,74016,6/9/2022
22166,74016,6/2/2022
22167,74016,6/12/2022
22168,74016,6/18/2022
22169,74016,6/11/2022
22170,74016,6/23/2022
22171,74016,6/7/2022
22172,74016,6/7/2022
22173,74016,6/14/2022
22174,74016,6/23/2022
22175,74016,6/23/2022
22176,321559,6/15/2022
22177,321559,6/3/2022
22178,321559,6/23/2022
22179,321559,6/2/2022
22180,321559,6/4/2022
22181,321559,6/4/2022
22182,321559,6/4/2022
22183,321559,6/25/2022
22184,321559,6/7/2022
22185,321559,6/1/2022
22186,321559,6/24/2022
22187,321559,6/20/2022
22188,321559,6/5/2022
22189,321559,6/12/2022
22190,321559,6/28/2022
22191,321559,6/21/2022
22192,321559,6/1/2022
22193,321559,6/3/2022
22194,321559,6/15/2022
22195,321559,6/11/2022
22196,74554,6/24/2022
22197,74554,6/25/2022
22198,74554,6/16/2022
22199,74554,7/1/2022
22200,74554,6/12/2022
22201,74554,6/26/2022
22202,74554,6/14/2022
22203,74554,6/21/2022
22204,74554,6/25/2022
22205,74554,6/12/2022
22206,74554,6/24/2022
22207,74554,6/15/2022
22208,74554,6/20/2022
22209,74554,6/27/2022
22210,74554,6/24/2022
22211,74554,6/9/2022
22212,413197,6/17/2022
22213,413197,6/2/2022
22214,413197,6/26/2022
22215,413197,6/13/2022
22216,413197,6/3/2022
22217,413197,6/27/2022
22218,413197,6/1/2022
22219,177332,6/14/2022
22220,177332,6/23/2022
22221,177332,6/18/2022
22222,177332,6/15/2022
22223,177332,6/7/2022
22224,177332,6/23/2022
22225,177332,6/9/2022
22226,177332,6/16/2022
22227,177332,6/9/2022
22228,177332,6/25/2022
22229,177332,6/20/2022
22230,177332,6/1/2022
22231,177332,6/25/2022
22232,177332,6/17/2022
22233,177332,6/22/2022
22234,177332,6/18/2022
22235,177332,6/7/2022
22236,440809,6/21/2022
22237,440809,6/6/2022
22238,440809,6/3/2022
22239,440809,6/11/2022
22240,440809,6/28/2022
22241,440809,6/6/2022
22242,440809,6/15/2022
22243,440809,6/18/2022
22244,440809,6/7/2022
22245,440809,6/23/2022
22246,440809,6/28/2022
22247,440809,6/30/2022
22248,440809,6/15/2022
22249,440809,6/14/2022
22250,440809,6/26/2022
22251,440809,6/28/2022
22252,440809,6/15/2022
22253,440809,6/29/2022
22254,112902,6/22/2022
22255,112902,6/2/2022
22256,112902,6/2/2022
22257,112902,6/17/2022
22258,112902,6/30/2022
22259,112902,6/17/2022
22260,112902,6/28/2022
22261,112902,6/6/2022
22262,112902,6/2/2022
22263,112902,6/14/2022
22264,112902,6/2/2022
22265,112902,6/17/2022
22266,112902,6/12/2022
22267,112902,6/18/2022
22268,112902,6/19/2022
22269,112902,6/19/2022
22270,49724,6/23/2022
22271,49724,6/17/2022
22272,438398,6/22/2022
22273,438398,6/1/2022
22274,438398,6/8/2022
22275,438398,6/20/2022
22276,438398,6/3/2022
22277,438398,6/8/2022
22278,314009,6/14/2022
22279,314009,6/20/2022
22280,314009,6/27/2022
22281,314009,6/17/2022
22282,314009,6/16/2022
22283,314009,6/1/2022
22284,314009,6/25/2022
22285,314009,6/28/2022
22286,314009,6/21/2022
22287,314009,6/16/2022
22288,314009,6/23/2022
22289,314009,6/15/2022
22290,242145,6/4/2022
22291,242145,6/2/2022
22292,242145,6/26/2022
22293,242145,6/26/2022
22294,242145,6/1/2022
22295,242145,7/1/2022
22296,242145,6/15/2022
22297,242145,6/22/2022
22298,242145,6/3/2022
22299,242145,6/24/2022
22300,242145,6/6/2022
22301,242145,6/11/2022
22302,29944,6/25/2022
22303,29944,6/15/2022
22304,29944,6/17/2022
22305,29944,6/17/2022
22306,29944,6/28/2022
22307,29944,6/1/2022
22308,29944,6/13/2022
22309,29944,6/3/2022
22310,29944,6/27/2022
22311,29944,6/18/2022
22312,29944,6/26/2022
22313,29944,6/6/2022
22314,29944,6/20/2022
22315,29944,6/24/2022
22316,29944,6/14/2022
22317,29944,6/15/2022
22318,29944,6/4/2022
22319,304715,6/17/2022
22320,304715,6/21/2022
22321,304715,6/8/2022
22322,304715,6/8/2022
22323,304715,6/22/2022
22324,304715,6/8/2022
22325,150020,6/24/2022
22326,486630,6/15/2022
22327,486630,6/22/2022
22328,486630,6/25/2022
22329,486630,6/30/2022
22330,486630,6/11/2022
22331,486630,6/7/2022
22332,486630,6/14/2022
22333,486630,6/17/2022
22334,486630,6/24/2022
22335,486630,6/27/2022
22336,486630,6/25/2022
22337,486630,6/17/2022
22338,486630,6/8/2022
22339,486630,6/10/2022
22340,486630,6/9/2022
22341,486630,6/18/2022
22342,387750,6/11/2022
22343,387750,6/12/2022
22344,387750,6/15/2022
22345,387750,6/4/2022
22346,387750,6/9/2022
22347,387750,6/12/2022
22348,387750,6/20/2022
22349,387750,6/8/2022
22350,387750,6/28/2022
22351,387750,6/26/2022
22352,387750,6/24/2022
22353,387750,6/28/2022
22354,387750,6/6/2022
22355,387750,6/26/2022
22356,387750,6/24/2022
22357,455431,6/17/2022
22358,455431,6/1/2022
22359,455431,6/25/2022
22360,455431,6/23/2022
22361,455431,6/25/2022
22362,455431,6/13/2022
22363,455431,6/7/2022
22364,455431,6/17/2022
22365,455431,6/30/2022
22366,455431,6/22/2022
22367,455431,6/29/2022
22368,455431,6/24/2022
22369,455431,6/28/2022
22370,455431,6/7/2022
22371,455431,6/24/2022
22372,84947,6/10/2022
22373,84947,6/17/2022
22374,84947,6/28/2022
22375,84947,6/13/2022
22376,84947,6/11/2022
22377,84947,7/1/2022
22378,84947,6/20/2022
22379,84947,6/24/2022
22380,84947,6/12/2022
22381,196442,6/24/2022
22382,196442,6/12/2022
22383,196442,6/26/2022
22384,196442,6/11/2022
22385,196442,6/4/2022
22386,196442,6/25/2022
22387,196442,6/27/2022
22388,196442,6/13/2022
22389,196442,6/12/2022
22390,196442,6/26/2022
22391,196442,6/26/2022
22392,196442,6/8/2022
22393,196442,6/9/2022
22394,196442,6/28/2022
22395,196442,6/4/2022
22396,196442,6/28/2022
22397,349012,6/12/2022
22398,349012,7/1/2022
22399,349012,6/22/2022
22400,349012,6/3/2022
22401,349012,6/22/2022
22402,349012,6/26/2022
22403,349012,6/17/2022
22404,349012,6/25/2022
22405,349012,6/29/2022
22406,349012,6/3/2022
22407,349012,6/18/2022
22408,349012,6/6/2022
22409,125535,6/1/2022
22410,125535,7/1/2022
22411,125535,6/25/2022
22412,125535,6/23/2022
22413,83999,6/17/2022
22414,483418,6/7/2022
22415,483418,6/5/2022
22416,483418,6/6/2022
22417,483418,6/7/2022
22418,483418,6/24/2022
22419,330121,6/18/2022
22420,330121,6/26/2022
22421,330121,6/10/2022
22422,330121,6/13/2022
22423,330121,6/10/2022
22424,330121,6/3/2022
22425,330121,7/1/2022
22426,330121,6/15/2022
22427,330121,6/1/2022
22428,330121,6/18/2022
22429,330121,6/25/2022
22430,330121,6/24/2022
22431,25873,6/6/2022
22432,367108,6/28/2022
22433,367108,6/4/2022
22434,367108,6/26/2022
22435,367108,7/1/2022
22436,367108,6/21/2022
22437,367108,6/26/2022
22438,367108,6/18/2022
22439,367108,6/14/2022
22440,367108,6/12/2022
22441,367108,6/4/2022
22442,367108,6/20/2022
22443,367108,6/15/2022
22444,367108,6/30/2022
22445,367108,6/17/2022
22446,367108,6/1/2022
22447,367108,6/23/2022
22448,367108,6/24/2022
22449,367108,6/13/2022
22450,139417,6/20/2022
22451,139417,6/3/2022
22452,139417,6/10/2022
22453,139417,6/9/2022
22454,139417,6/25/2022
22455,139417,6/26/2022
22456,139417,6/7/2022
22457,139417,6/10/2022
22458,139417,7/1/2022
22459,139417,6/24/2022
22460,139417,6/9/2022
22461,139417,6/20/2022
22462,139417,6/25/2022
22463,139417,6/5/2022
22464,139417,6/27/2022
22465,139417,6/23/2022
22466,139417,6/8/2022
22467,154965,6/25/2022
22468,154965,6/21/2022
22469,154965,6/17/2022
22470,154965,6/28/2022
22471,154965,6/18/2022
22472,154965,6/9/2022
22473,154965,6/5/2022
22474,154965,6/8/2022
22475,154965,6/21/2022
22476,154965,6/20/2022
22477,154965,6/13/2022
22478,154965,6/2/2022
22479,154965,6/29/2022
22480,154965,6/23/2022
22481,154965,6/10/2022
22482,154965,6/19/2022
22483,154965,6/23/2022
22484,154965,6/4/2022
22485,154965,6/20/2022
22486,16325,6/25/2022
22487,320315,6/20/2022
22488,320315,6/15/2022
22489,320315,6/28/2022
22490,320315,7/1/2022
22491,320315,6/30/2022
22492,320315,7/1/2022
22493,320315,6/19/2022
22494,320315,6/3/2022
22495,320315,6/28/2022
22496,320315,6/24/2022
22497,320315,6/10/2022
22498,320315,6/26/2022
22499,320315,6/4/2022
22500,320315,6/30/2022
22501,320315,6/5/2022
22502,320315,6/13/2022
22503,320315,6/9/2022
22504,104933,6/22/2022
22505,104933,6/6/2022
22506,104933,6/15/2022
22507,104933,6/7/2022
22508,192969,6/10/2022
22509,192969,6/7/2022
22510,192969,6/24/2022
22511,192969,6/29/2022
22512,192969,6/7/2022
22513,192969,6/20/2022
22514,192969,6/1/2022
22515,192969,6/11/2022
22516,279144,7/1/2022
22517,279144,6/12/2022
22518,279144,6/9/2022
22519,279144,6/17/2022
22520,463677,6/18/2022
22521,463677,6/7/2022
22522,463677,6/25/2022
22523,463677,6/9/2022
22524,354192,6/5/2022
22525,354192,6/25/2022
22526,354192,6/12/2022
22527,354192,6/25/2022
22528,354192,6/7/2022
22529,354192,6/7/2022
22530,354192,6/14/2022
22531,354192,6/4/2022
22532,136893,6/16/2022
22533,136893,6/25/2022
22534,136893,6/27/2022
22535,136893,6/9/2022
22536,22535,6/15/2022
22537,22535,6/26/2022
22538,22535,6/8/2022
22539,22535,7/1/2022
22540,22535,6/16/2022
22541,22535,6/2/2022
22542,22535,6/20/2022
22543,22535,6/12/2022
22544,22535,6/10/2022
22545,79810,6/3/2022
22546,79810,6/27/2022
22547,431880,6/12/2022
22548,431880,6/12/2022
22549,431880,6/5/2022
22550,431880,6/11/2022
22551,431880,6/11/2022
22552,431880,6/29/2022
22553,431880,6/14/2022
22554,431880,6/22/2022
22555,431880,6/11/2022
22556,431880,6/2/2022
22557,431880,6/5/2022
22558,431880,6/23/2022
22559,431880,6/27/2022
22560,431880,6/19/2022
22561,307747,6/27/2022
22562,307747,6/20/2022
22563,307747,6/9/2022
22564,362719,6/9/2022
22565,362719,6/23/2022
22566,362719,6/21/2022
22567,362719,6/23/2022
22568,362719,6/30/2022
22569,362719,6/4/2022
22570,362719,6/10/2022
22571,362719,6/24/2022
22572,362719,6/29/2022
22573,362719,6/29/2022
22574,233396,6/21/2022
22575,233396,6/10/2022
22576,233396,6/27/2022
22577,233396,6/5/2022
22578,233396,6/11/2022
22579,233396,6/8/2022
22580,233396,6/27/2022
22581,233396,6/24/2022
22582,233396,6/25/2022
22583,233396,6/2/2022
22584,233396,6/24/2022
22585,233396,6/13/2022
22586,233396,7/1/2022
22587,233396,6/1/2022
22588,233396,6/15/2022
22589,233396,6/9/2022
22590,233396,6/20/2022
22591,233396,6/9/2022
22592,233396,6/14/2022
